id,text,keywords,label
79,"ब्रिटेन ने इसके बाद पूर्व मे सहमत सामाजिक नीति के समझौते के मुख्य कानून, 1994 के कार्य परिषद के निर्देश जिसमे व्यवसायों में श्रमबल के परामर्श की आवश्यकता होती है, और 1996 के पैतृक छुट्टी के निर्देश को अपनाया। 1997 की एम्स्टर्डम की संधि और सामाजिक प्रकरण को अपनाने के 10 वर्षों में यूरोपीय संघ ने श्रम और उद्योग संबंध, समान अवसर, स्वास्थ्य और सुरक्षा, जनता का स्वास्थ्य, बच्चों की सुरक्षा, विकलांग और बुजुर्ग, गरीबी, प्रवासी श्रमिक, शिक्षा, प्रशिक्षण और युवा सहित विभिन्न सामाजिक नीति क्षेत्रों में नीतिगत पहल की है।","सामाजिक नीति, समान अवसर, प्रवासी श्रमिक, नीति क्षेत्रों, मुख्य कानून, उद्योग संबंध, निर्देश जिसमे, एम्स्टर्डम संधि, सामाजिक अध्याय, सहमत सामाजिक, सामाजिक प्रकरण, विभिन्न सामाजिक, वर्षों में, लेबर पार्टी, सरकार आने",1
161,"राजमार्गों के निर्माण ने निवासियों को उपनगरों में नए आवास में बसने का रास्ता मिला। द्वितीय विश्व युद्ध के बाद, युद्ध के उपरांत आये उछाल में जैक्सनविल शहर की सरकार ने नए सार्वजनिक निर्माण परियोजनाओं को निधि देने के लिए खर्च बढ़ाना शुरू किया। मेयर डब्ल्यू. हेडन बर्न्स की जैक्सनविल स्टोरी के परिणामस्वरूप एक नए सिटी हॉल, सिविक ऑडिटोरियम, सार्वजनिक पुस्तकालय और अन्य परियोजनाओं का निर्माण हुआ जिसने नागरिक गौरव की एक शक्ति-युक्त भावना पैदा की। हालांकि, उपनगरों का विकास और मध्यम वर्ग की ""व्हाइट फ्लाइट"" लहर ने जैक्सनविले को पहले की तुलना में बहुत गरीब आबादी के साथ छोड़ दिया। शहर की सबसे अधिक आबादी वाले जातीय समूह, गैर-हिस्पैनिक श्वेत, 1970 में 75.8% से गिरकर 2010 तक 55.1% हो गये।","विश्व युद्ध, द्वितीय विश्व, मिला। द्वितीय, संयुक्त राज्य, मेयर डब्ल्यू, राज्य अमेरिका, अधिकांश बड़े, बड़े शहरों, शहरी फैलाव, नकारात्मक प्रभावों, है। राजमार्गों, रास्ता मिला।, उपरांत आये, आये उछाल, निधि देने",1
185,"बाद में, गर्मियों में, केन्याटा ने रूस में एक पड़ाव के बाद राष्ट्रपति शी जिनपिंग के निमंत्रण पर और राष्ट्रपति के रूप में अमेरिका की यात्रा न करने के बाद  चीन की यात्रा की। जुलाई 2015 में ओबामा ने केन्या का दौरा किया, पद पर रहते हुए देश की यात्रा करने वाले पहले अमेरिकी राष्ट्रपति बने।","की। जुलाई, बराक ओबामा, विलियम रुटो, रुटो दोनों, संबंधित अंतर्राष्ट्रीय, अंतर्राष्ट्रीय क्रिमिनल, क्रिमिनल कोर्ट, मध्य अफ्रीकी, फैसला किया।, अफ्रीकी यात्रा, यात्रा की।, दौरान देश, गर्मियों में, राष्ट्रपति बने।, में ओबामा",1
136,"सूजन विरोधी दवाएं एक बहुत महत्वपूर्ण श्रेणी के दवाओं के रूप में जानी जाती हैं जो शरीर में सूजन के लक्षणों को रोकने और दमन करने में मदद करती हैं। ये दवाएं विरोधी दवाओं के रूप में भी जानी जाती हैं क्योंकि वे शरीर के अपने अतिरिक्त रिएक्शन को रोकती हैं। इन दवाओं का उपयोग अव्यवस्थित और अंग प्रभावित सूजन के लिए किया जाता है। ये दवाएं आमतौर पर अवांछनीय दुष्प्रभावों के लिए जाना चाहिए लेकिन उनके उपयोग के दौरान अन्य लगातार दवाओं के साथ उपयोग किया जाना चाहिए।

केंद्रित मोटापा एक अत्यंत महत्वपूर्ण बीमारी है जिसके लिए दवाएं सक्रिय रूप से उपयोग की जाती हैं। इन दवाओं के उपयोग से शरीर में अतिरिक्त रिएक्शन कम हो जाता है और इससे शरीर के अंगों में सूजन कम हो जाती है। हालांकि, इन दवाओं के उपयोग के दौरान अवांछनीय दुष्प्रभाव भी हो सकते हैं। इन दवाओं के उपयोग के दौरान अंग प्रभावित होने की संभावना भी हो सकती है।

इसलिए, दवाएं सक्रिय रूप से उपयोग करने के लिए एक विशेषज्ञ के संसाधन आवश्यक होते हैं। इन दवाओं के उपयोग के दौरान अन्य लगातार दवाओं के साथ उपयोग किया जाना चाहिए। इस तरह, दवाएं सक्रिय रूप से उपयोग करके शरीर के अंगों को संतुलित रूप से रखा जा सकता है। इन दवाओं के उपयोग के दौरान अवांछनीय दुष्प्रभावों को रोकने के लिए एक विशेषज्ञ के संसाधन आवश्यक होते हैं।","सूजन विरोधी, जाता है।, प्रतिरक्षा दमनकारी, विरोधी दवाओं, दमनकारी दवाओं, रोकती हैं।, हैं। हालांकि, केंद्रित मोटापा, मारना अव्यवस्थित, अवांछनीय दुष्प्रभाव, जाना चाहिए।, दवाएं सक्रिय, अन्य लगातार, अंग प्रभावित, विषाक्त दुष्प्रभावों",0
205,"अंग्रेजी चैनल एवं आयरिश चैनल दोनों विश्व के सबसे बड़े जल चैनलों में से एक हैं जो उत्तरी हिमयुग के दौरान बने रहे। इन चैनलों के निर्माण के मुख्य कारण अत्यधिक शीत वक्त थे। उस समय ग्लेशियल अधिकतम बर्फ के भार से जल के स्थान पर बर्फ के भार थे। इसके कारण जल नदियों के निचली राइन और अंग्रेजी चैनल जैसे जल चैनल बने रहे। आयरिश चैनल के निचली राइन के साथ जोड़ा गया था, जो उत्तरी हिमयुग के दौरान बर्फ के भार द्वारा बने रहे।

हिमयुग के दौरान अत्यधिक शीत वक्त में बर्फ के भार ने जल के स्थान पर बर्फ के भार के कारण जल चैनल बने। आयरिश चैनल एवं अंग्रेजी चैनल दोनों नदियों के निचली राइन के साथ जोड़े गए थे। जब बर्फ के भार घटे तो जल चैनल आसपास थे। निचली राइन नीदरलैंड के निकट बर्फ के भार के कारण जल चैनल बने रहे।

इन चैनलों के निर्माण के मुख्य कारण उत्तरी हिमयुग के दौरान अत्यधिक शीत वक्त थे। जब बर्फ के भार घटे तो जल चैनल आसपास थे। आयरिश चैनल एवं अंग्रेजी चैनल दोनों नदियों के निचली राइन के साथ जोड़े गए थे। इन चैनलों के निर्माण के मुख्य कारण उत्तरी हिमयुग के दौरान अत्यधिक शीत वक्त थे।","अंग्रेजी चैनल, आखिरी ग्लेशियल, निचली राइन, मुख्यतः क्योंकि, आयरिश चैनल, चरण देखे, गई। अंग्रेजी, हुआ। उत्तर, अत्यधिक शीत, आसपास थे।, हिमयुग अधिकतम, अधिकतम (ज्यादा, थोड़ा पूर्ववर्ती, पूर्ववर्ती है।, राइन नीदरलैंड",0
113,"यह 1980 और 1984 के बीच पांच चरणों में खोला गया था, और यह ब्रिटेन की पहली शहरी लाइट रेल ट्रान्जिट प्रणाली थी; इसके दो एक्सटेंशन 1991 और 2002 में खोले गए थे। इसे मौजूदा और नवनिर्मित ट्रैक और स्टेशनों के संयोजन से विकसित किया गया था, जिसमें न्यूकैसल सिटी सेंटर के माध्य से गहरे-स्तर की सुरंगों का निर्माण किया गया था। एक पुल न्यूकैसल और गेट्सहेड के बीच टाइन पर बनाया गया था, और 1981 में क्वीन एलिजाबेथ द्वितीय द्वारा  इसका उद्घाटन किया गया था। यह नेटवर्क नेक्सस की तरफ से DB Regio द्वारा संचालित किया जाता है और एक साल में 37 मिलियन से ज्यादा यात्रियों का वहन करता है। यह यूकैसल एयरपोर्ट, टाइनमाउथ, साउथ शील्ड्स और सुंदरलैंड में साउथ हिल्टन तक फैली हुई है। 2004 में, कंपनी Marconi ने भूमिगत मेट्रो प्रणाली के लिए मोबाइल रेडियो सिस्टम का डिजाइन करके उसका निर्माण किया। मेट्रो सिस्टम UK में पहला था जिसने सुरंगों में मोबाइल फोन एंटीना स्थापित किया था।","कंपनी Marconi, बीच टाइन, जाती है।, जिसमें न्यूकैसल, यूकैसल एयरपोर्ट, बीच पांच, वेयर मेट्रो, सेवा टाइन, भूमिगत रेलवे, न्यूकैसल सिटी, पुल न्यूकैसल, साउथ शील्ड्स, साउथ हिल्टन, मोबाइल रेडियो, रेडियो सिस्टम",1
16,"अमेरिका में, पेटेंट था। 19 वीं सदी के अंत में, अमेरिका में विज्ञान और व्यापार के क्षेत्र में एक बड़ा प्रगति के साथ एक नए विचार आया। इस दौर में, व्यापारियों रॉबर्ट लेन और बेंजामिन वेल द्वारा एक नई रोशनी प्रणाली के विकास के लिए एक सहमति हुई। इस रोशनी प्रणाली का आधार इलेक्ट्रिकल आर्क था, जो एक बहुत ही अद्वित्वपूर्ण और उच्च ताकत के रोशनी उत्सर्जन के लिए जाना जाता है। इस नई प्रणाली के बारे में अमेरिका में पहला पेटेंट लाइट एंड मैन्युफैक्चरिंग के क्षेत्र में एक बड़ा उपलब्धि था।

इस रोशनी प्रणाली के विकास के साथ, अमेरिका में बिजली के उपयोग के लिए एक नई तकनीक आई। इस तकनीक के आधार पर, पास डायनामो और मशीन कम्यूटेटर का उपयोग करके बिजली के उत्पादन और वितरण की प्रक्रिया में एक बड़ा सुधार हुआ। इस रोशनी प्रणाली के उपयोग द्वारा, अमेरिका में विश्व स्तर पर एक नई व्यापारिक और वैज्ञानिक विकास की शुरुआत हुई।

इस दौर में, रॉबर्ट लेन और बेंजामिन वेल के सहयोग से एक नई रोशनी प्रणाली के विकास में एक बड़ा योगदान रहा। इस प्रणाली के आधार पर, अमेरिका में बिजली के उपयोग के लिए एक नई तकनीक विकसित की गई, जो व्यापारियों और विज्ञानी दोनों के लिए एक बड़ा सुधार लाया। इस प्रकार, अमेरिका में पहला पेटेंट लाइट एंड मैन्युफैक्चरिंग के क्षेत्र में एक बड़ा उपलब्धि था।","अमेरिका में, पेटेंट था।, व्यापारियों रॉबर्ट, रॉबर्ट लेन, बेंजामिन वेल, एंड मैन्युफैक्चरिंग, सहमत हुए।, इलेक्ट्रिकल आर्क, आधारित रोशनी, रोशनी प्रणाली, प्रणाली इनस्टॉल, पास डायनामो, मशीन कम्यूटेटर, पहला पेटेंट, लाइट एंड",0
150,व्यावसायिक स्कूल एक ऐसा शिक्षा प्रणाली के अंतर्गत आता है जिसमें छात्रों को नौकरी के लिए आवश्यक शैक्षिक और कौशल अभ्यास के लिए तैयार किया जाता है। यह शिक्षा प्रणाली आमतौर पर सार्वजनिक स्कूलों के बाहर चलाई जाती है और इसमें जर्मन दोहरी विधि का उपयोग किया जाता है। व्यावसायिक स्कूल में छात्रों को विभिन्न व्यावसायिक शिक्षा और नौकरी के लिए आवश्यक कौशल अभ्यास के लिए तैयार किया जाता है। इन स्कूलों में छात्रों को अपने नौकरी के लिए आवश्यक ज्ञान और कौशल अभ्यास के लिए तैयार किया जाता है। व्यावसायिक स्कूल में ट्यूशन फीस वसूल की जाती है और इसके लिए छात्रों के परिवार द्वारा निजी व्यक्तियों के द्वारा भी फीस वसूल की जाती है। यह शिक्षा प्रणाली सरकारी विनियमन के तहत चलाई जाती है और इसमें धार्मिक समूहों के अंतर्गत भी शिक्षा दी जाती है। व्यावसायिक स्कूल में छात्रों को बाहर काम के लिए तैयार किया जाता है और इसमें उन्हें अपने व्यावसायिक ज्ञान और कौशल के लिए आवश्यक अभ्यास दिए जाते हैं। व्यावसायिक स्कूल में छात्रों को विभिन्न व्यावसायिक शिक्षा और नौकरी के लिए आवश्यक ज्ञान अभ्यास के लिए तैयार किया जाता है। यह शिक्षा प्रणाली सार्वजनिक स्कूलों के बाहर चलाई जाती है और इसमें छात्रों को अपने नौकरी के लिए आवश्यक ज्ञान और कौशल अभ्यास के लिए तैयार किया जाता है।,"व्यावसायिक स्कूल, ﻿एर्गनज़नशूलेन माध्यमिक, धार्मिक समूहों, निजी व्यक्तियों, हैं। हालांकि, चलाए जाते, सार्वजनिक स्कूलों, स्कूलों में, में उपलब्ध, जर्मन दोहरी, सरकारी विनियमन, बाहर काम, ट्यूशन फीस, फीस वसूल, पूर्ण वित्त",0
122,"1950 में नोबल ने रॉबर्ट किंटनर को ABC का अध्यक्ष नियुक्त किया, जबकि वे खुद 1958 में अपनी मृत्यु तक इसके CEO के रूप में कार्य करते रहे। ABC और UPT के बीच हस्तक्षेप न करने के वादे के बावजूद, गोल्डेनसन को ABC की वित्तीय समस्याओं और FCC की अनिर्णय की लंबी अवधि के कारण ABC के निर्णयों में हस्तक्षेप करना पड़ा। गोल्डेनसन ने अक्टूबर 1954 में असमंजस बढ़ा दिया जब उन्होंने UPT और DuMont टेलीविज़न नेटवर्क के बीच मर्जर का प्रस्ताव रखा, जो वित्तीय परेशानी में पड़ा था। इस मर्जर के चलते पांच साल के लिए नेटवर्क का नाम बदलकर ""ABC-DuMont"" रखा जाता, और DuMont को $5 मिलियन नकद के साथ मौजूदा DuMont प्रोग्राम के लिए समय और DuMont Laboratories रिसीवर्स के लिए गारंटीड विज्ञापन समय मिलता। इसके अलावा, FCC के स्वामित्व प्रतिबंधों का पालन करने के लिए, उसे WABC-TV या न्यूयॉर्क शहर के बाजार में अपने DuMont संचालित WABD स्टेशन, और साथ ही दो अन्य स्टेशनों को बेचना पड़ता। मर्ज किए गए ABC-DuMont में CBS और NBC के साथ प्रतिस्पर्धा करने के लिए संसाधन होते।","हालांकि ABC, रहे। ABC, कारण ABC, DuMont Laboratories, उन्होंने UPT, WABD स्टेशन, में CBS, Laboratories रिसीवर्स, संचालित WABD, DuMont टेलीविज़न, मौजूदा DuMont, DuMont प्रोग्राम, DuMont संचालित, बीच हस्तक्षेप, बीच मर्जर",1
101,"प्लेग पिट एक ऐसा बीमारी है जो अंग्रेजी शब्द ""प्लेग"" के अर्थ में बहुत खतरनाक होती है। यह एक बैक्टीरिया के कारण होती है जिसका नाम ""यूरोपीय प्लेग बैक्टीरिया"" है। यह बीमारी में इंग्लैंड में बहुत खतरनाक रूप से फैली थी। इसके साथ एक बहुत बड़ा बीमारी के फैलने का सर्वेक्षण दर्शाता है। इंग्लैंड में यह बीमारी कन्ट्रीज़ में भी फैली थी और फ्रांस में भी बहुत खतरनाक रूप से फैली थी। इसके अलावा, में इंग्लैंड पहुँच इसके साथ अन्य हिस्से में भी फैली थी। इस बीमारी के फैलने के लिए रास्ते प्रवेश एक महत्वपूर्ण कारक रहा है। इस बीमारी के फैलने के दौरान, शहर बर्गन एक महत्वपूर्ण भूमिका निभाई। इस बीमारी के फैलने के दौरान, अन्य हिस्से में भी बीमारी फैली थी। इस बीमारी के फैलने के दौरान, हैन्सेटिक शहरों में भी बीमारी फैली थी। इस बीमारी के फैलने के दौरान, मध्यकालीन सामूहिक बीमारी के फैलने के लिए एक बहुत बड़ा कारक रहा है। इस बीमारी के फैलने के दौरान, इंग्लैंड में एक बहुत बड़ा बीमारी के फैलने का सर्वेक्षण दर्शाता है। इस बीमारी के फैलने के दौरान, एक बहुत बड़ा बैक्टीरिया जीनोम भी उत्पन्न हुआ है। इसके अलावा, pestis उपभेदों और pestis जीनोटाइप के बारे में भी अध्ययन किया गया है। इस बीमारी के फैलने के दौरान, इंग्लैंड में एक बहुत बड़ा बीमारी के फैलने का सर्वेक्षण दर्शाता है।","प्लेग पिट, कन्ट्रीज़ में, यूरोप में, में इंग्लैंड, सर्वेक्षण दर्शाता, pestis जीनोम, pestis उपभेदों, pestis जीनोटाइप, हैन्सेटिक शहरों, अन्य हिस्से), रास्ते प्रवेश, शहर बर्गन, इंग्लैंड पहुँच, होगा। फ्रांस, मध्यकालीन सामूहिक",0
169,"1967 के धारावाहिक, टॉम्ब ऑफ़ साइबरमैन में, जब विक्टोरिया वाटरफील्ड को संदेह होता है तो डॉक्टर अपने परिवार को, ""इतना प्राचीन होने के कारण"", याद कर सकते हैं,  डॉक्टर का कहना है कि वह तभी कर सकता है जब वह वास्तव में चाहता है - ""बाकी समय वे मेरा मन में सोते हैं ""।2005 के धारावाहिक से पता चलता है कि नौवें डॉक्टर ने सोचा कि वह अंतिम जीवित समय देवता था, और यह कि उनका घर ग्रह नष्ट हो गया था; ""द एम्प्टी चाइल्ड"" (2005) में, डॉ. कॉन्सटेंटाइन कहते हैं, ""युद्ध शुरू होने से पहले, मैं एक पिता और एक दादा था। अब मैं दोनों ही नहीं हूं।"" डॉक्टर ने जवाब में कहा, ""हां, मुझे इसका एहसास है।"" ""स्मिथ एंड जोन्स"" (2007) में, जब उनसे पूछा गया कि क्या उनका कोई भाई है, तो उन्होंने जवाब दिया, ""नहीं, अब नहीं है।"" ""फियर हर"" (2006) और ""द डॉक्टर्स डॉटर"" (2008) दोनों में, वह कहते है कि अतीत में वह एक पिता थे।","""बाकी समय, अनअर्थली चाइल्ड, सुसान फोरमैन, फोरमैन है।, ""इतना प्राचीन, एम्प्टी चाइल्ड"", जीवित समय, समय देवता, विक्टोरिया वाटरफील्ड, पता चलता, अंतिम जीवित, ग्रह नष्ट, नौवें डॉक्टर, में, धारावाहिक",1
78,"यूरोपीय संघ एक ऐसा संगठन है जो यूरोपीय देशों के बीच सामाजिक, आर्थिक और राजनीतिक सहयोग के लिए स्थापित किया गया है। यह संघ अपने सदस्य देशों के बीच एक सामाजिक और आर्थिक संधि के रूप में कार्य करता है जो देशों के बीच एक एकीकरण और साझा विकास के लिए एक प्रमुख रास्ता बनाता है। यूरोपीय संघ के अंतर्गत अनेक संधियां और आवश्यकताएं हैं जो देशों के बीच एक संगठित और समान विचारधारा बनाने के लिए एक निर्मित मौलिक अधिकारों के आधार पर कार्य करता है।

यूरोपीय संघ के अंतर्गत मौलिक अधिकारों के संरक्षण एक महत्वपूर्ण अंग है। यह संघ अपने सदस्य देशों में अपने नियमों के अंतर्गत मानव अधिकारों के संरक्षण के लिए एक नियमबद्ध रूप से कार्य करता है। यूरोपीय संघ के अंतर्गत अपने सदस्य देशों में यूरोपीय चार्टर के अधिकारों के संरक्षण के लिए एक स्थापित नियम बनाया गया है। यह चार्टर अपने सदस्य देशों में अपने नियमों के अंतर्गत अपने नियमों के अंतर्गत अपने नियमों के अंतर्गत मानव अधिकारों के संरक्षण के लिए एक स्थापित नियम बनाया गया है।

यूरोपीय न्यायालय यूरोपीय संघ के अंतर्गत एक महत्वपूर्ण अंग है जो अपने सदस्य देशों में यूरोपीय अधिकारों के संरक्षण के लिए एक नियमबद्ध रूप से कार्य करता है। यह न्यायालय अपने सदस्य देशों में अपने नियमों के अंतर्गत अपने नियमों के अंतर्गत मानव अधिकारों के संरक्षण के लिए एक स्थापित नियम बनाया गया है।","यूरोपीय संघ, मौलिक अधिकारों, मानव अधिकारों, यूरोपीय सम्मेलन, में यूरोपीय, सदस्य देशों, संघ संधियों, यूरोपीय, निर्मित मौलिक, संघ, अर्थात यूरोपीय, कार्रवाई मानवाधिकारों, स्थापित मानवाधिकारों, यूरोपीय न्यायालय, यूरोपीय चार्टर",0
71,"ब्लॉक II क्रू सदस्यों को कमांडर (सीडीआर), कमांड मॉड्यूल पायलट (सीएमपी) और लूनार मॉड्यूल पायलट (एलएमपी) की पदवी दी गई थी। अंतरिक्ष यात्री एक नया अपोलो स्पेससूट पहनना शुरू करेंगे, जिसे लूनार एक्सट्रावेहिकुलर एक्टिविटी (ईवीए) को समायोजित करने के लिए डिज़ाइन किया गया है। अधिक दृश्यता के लिए पारंपरिक वाइज़र हेलमेट को एक बेहतरीन प्रकार के ""फिशबोल"" साथ बदल दिया गया था और लूनार सरफेस ईवीए सूट में एक वाटर-कूल्ड अंडरगारमेंट शामिल होगा।","मॉड्यूल पायलट, कमांड मॉड्यूल, लॉन्च होगा, शुरू करेंगे, एक्सट्रावेहिकुलर एक्टिविटी, शामिल होगा।, (प्रत्येक अंतरिक्ष, भरेगा। ब्लॉक, लूनार मॉड्यूल, अलग सैटर्न, सैटर्न आईबी, दोहरे मिशन, क्रू सदस्यों, नया अपोलो, अपोलो स्पेससूट",1
25,"पिटाई जिससे वैध है, एक प्राचीन काल के अनुशासन के तत्व है, जो अनुसार डंडे अमेरिकी दंड (पिटाई) के रूप में अधिकांश भागों में सर्वोच्च न्यायालय द्वारा निर्णय अनुसार शारीरिक दंड और शारीरिक पीड़ा के रूप में सर्वाधिक प्रचलित है। इस दंड के अंतर्गत विद्यालयी अनुशासन के अंतर्गत विद्यार्थियों के खिलाफ अपराध के लिए उपाय किए जाते हैं। यह दंड विश्व भर में अनेक देशों में अपनाया जाता है, जहां शारीरिक पीड़ा के रूप में विद्यार्थियों के खिलाफ दंड लगाया जाता है। इस दंड के अंतर्गत विद्यार्थियों के व्यवहार में अपराध या अनुशासन के उल्लंघन के लिए डंडा या अन्य शारीरिक दंड लगाए जाते हैं। यह दंड विश्व भर में अनेक देशों में अपनाया जाता है, जहां शारीरिक पीड़ा के रूप में विद्यार्थियों के खिलाफ दंड लगाया जाता है। इस दंड के अंतर्गत विद्यार्थियों के व्यवहार में अपराध या अनुशासन के उल्लंघन के लिए डंडा या अन्य शारीक दंड लगाए जाते हैं। यह दंड विश्व भर में अनेक देशों में अपनाया जाता है, जहां शारीरिक पीड़ा के रूप में विद्यार्थियों के खिलाफ दंड लगाया जाता है।","पिटाई जिससे, ﻿प्राचीन काल, वैध है।, पिटाई अमेरिकी, अनुसार डंडे, दंड (पिटाई, जिससे विद्यार्थियों, पूरे विश्व, विद्यालयी अनुशासन, सर्वाधिक प्रचलित, सर्वोच्च न्यायालय, निर्णय अनुसार, शारीरिक दंड, शारीरिक पीड़ा, अधिकांश भागों",0
53,"ह्यूगनॉट्स अमेरिका में औपनिवेशिक काल के दौर में एक महत्वपूर्ण योगदान दिए। ये लोग अमेरिका में जल्दी आए और विशेषकर औपनिवेशिक अवधि में अपनी विशेषताओं के रूप में बड़ा रूप से उत्तरी अमेरिका में अपना निवास करने लगे। ह्यूगनॉट्स अधिकतर विशेषकर औपनिवेशिक अवधि में अमेरिका में आए और उनके जीवन में वातावरण में बड़ा प्रभाव डाला। उनके जीवन में उत्तरी अमेरिका में बड़ा रूप से अपना निवास करने लगे और विशेषकर औपनिवेशिक काल के दौर में अमेरिका में जल्दी आए। उनके जीवन में विशेषकर औपनिवेशिक काल के दौर में अमेरिका में जल्दी आए और उत्तरी अमेरिका में बड़ा रूप से अपना निवास करने लगे। उनके जीवन में विशेषकर औपनिवेशिक काल के दौर में अमेरिका में जल्दी आए और उत्तरी अमेरिका में बड़ा रूप से अपना निवास करने लगे।

ह्यूगनॉट्स अधिकतर विशेषकर औपनिवेशिक अवधि में अमेरिका में आए और उनके जीवन में वातावरण में बड़ा प्रभाव डाला। उनके जीवन में उत्तरी अमेरिका में बड़ा रूप से अपना निवास करने लगे और विशेषकर औपनिवेशिक काल के दौर में अमेरिका में जल्दी आए। उनके जीवन में विशेषकर औपनिवेशिक काल के दौर में अमेरिका में जल्दी आए और उत्तरी अमेरिका में बड़ा रूप से अपना निवास करने लगे।

ह्यूगनॉट्स अधिकतर विशेषकर औपनिवेशिक अवधि में अमेरिका में आए और उनके जीवन में वातावरण में बड़ा प्रभाव डाला। उनके जीवन में उत्तरी अमेरिका में बड़ा रूप से अपना निवास करने लगे और विशेषकर औपनिवेशिक काल के दौर म","में ह्यूगनॉट्स, ह्यूगनॉट्स अधिकतर, उत्तरी अमेरिका, योगदान दिए, औपनिवेशिक काल, संघीय काल, विशेषकर औपनिवेशिक, पूर्व छात्र, अमेरिका में, वातावरण में, में जल्दी, जीवन में, दौर में, रूप में, में बड़ा",0
176,,"व्यापार में, उल्लेखनीय पूर्व, पूर्व छात्रों, छात्रों में, में माइक्रोसॉफ्ट, पूर्व गवर्नर, सत्या नडेला, ओरेकल कॉर्पोरेशन, लैरी एलिसन, गोल्डमैन सैक्स, जॉन कॉर्ज़िन, मैकिनसे एंड, अमीर आदमी, आदमी लैरी, एमएफ ग्लोबल",1
81,"अमेज़न वन एक बड़ा और जटिल प्राकृतिक संसाधन है जो संयुक्त राज्य अमेरिका के दक्षिणी भाग में स्थित है। यह वन अमेज़न नदी के आसपास स्थित है और अधिकांश भूमि इस वन के अंदर आती है। अमेज़न में अधिकांश भूमि लुप्त हो गई है, जो एक बड़ी समस्या है। अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेज़न वन के जैविक संसाधन बहुत घट गए हैं।

अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उपयोग के लिए बड़ा सोयाबीन उत्पादक हो गए हैं। सोयाबीन उत्पादक अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उत्पादन के लिए बड़ा सोयाबीन उत्पादक हो गए हैं। अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उपयोग के लिए बड़ा सोयाबीन उत्पादक हो गए हैं।

हालांकि लेडिमेरे ओलिवेरा अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उपयोग के लिए बड़ा सोयाबीन उत्पादक हो गए हैं। अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उपयोग के लिए बड़ा सोयाबीन उत्पादक हो गए हैं।

अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उपयोग के लिए बड़ा सोयाबीन उत्पादक हो गए हैं। अमेज़न वन के अधिकांश भूमि के लुप्त होने के कारण अमेरिका के अन्य क्षेत्रों में उपयोग के लिए बड़ा सोयाबीन उत्पादक हो गए हैं।","अमेज़न में, जिसमें अधिकांश, प्रतिशत भूमि, संयुक्त राज्य, अन्य क्षेत्र, अधिकांश लुप्त, गए। अमेज़न, सत्तर प्रतिशत, उपयोग पशुधन, राज्य अमेरिका, बड़ा सोयाबीन, सोयाबीन उत्पादक, हालांकि लेडिमेरे, लेडिमेरे ओलिवेरा, प्रति हेक्टेयर",0
